year,state,fips,table_data,high_value,low_value,cpi,high_2018,low_2018
2006,Washington,53,7.63,7.63,7.63,201.59,9.48,9.48
2006,West Virginia,54,5.15,5.15,5.15,201.59,6.40,6.40
2006,Wisconsin,55,5.70,5.70,5.70,201.59,7.08,7.08
2006,Wyoming,56,5.15,5.15,5.15,201.59,6.40,6.40
2007,Alabama,1,5.15,5.15,5.15,207.34,6.31,6.31
2007,Alaska,2,7.15,7.15,7.15,207.34,8.63,8.63
2007,Arizona,4,6.75,6.75,6.75,207.34,8.15,8.15
2007,Arkansas,5,6.25,6.25,6.25,207.34,7.55,7.55
2007,California,6,7.50,7.50,7.50,207.34,9.06,9.06
2007,Colorado,8,6.85,6.85,6.85,207.34,8.27,8.27
2007,Connecticut,9,7.65,7.65,7.65,207.34,9.24,9.24
2007,Delaware,10,6.65,6.65,6.65,207.34,8.03,8.03
2007,District of Columbia,,7.00,7.00,7.00,207.34,8.45,8.45
2007,Federal (FLSA),,5.15,5.15,5.15,207.34,6.22,6.22
2007,Florida,12,6.67,6.67,6.67,207.34,8.06,8.06
2007,Georgia,13,5.15,5.15,5.15,207.34,6.22,6.22
2007,Hawaii,15,7.25,7.25,7.25,207.34,8.76,8.76
2007,Idaho,16,5.15,5.15,5.15,207.34,6.22,6.22
2007,Illinois,17,6.50,6.50,6.50,207.34,7.85,7.85
2007,Indiana,18,5.15,5.15,5.15,207.34,6.22,6.22
2007,Iowa,19,5.15,5.15,5.15,207.34,6.22,6.22
2007,Kansas,20,2.65,2.65,2.65,207.34,3.20,3.20
2007,Kentucky,21,5.15,5.15,5.15,207.34,6.22,6.22
2007,Louisiana,22,5.15,5.15,5.15,207.34,6.31,6.31
2007,Maine,23,6.75,6.75,6.75,207.34,8.15,8.15
2007,Maryland,24,6.15,6.15,6.15,207.34,7.43,7.43
2007,Massachusetts,25,7.50,7.50,7.50,207.34,9.06,9.06
2007,Michigan,26,6.95,6.95,6.95,207.34,8.39,8.39
2007,Minnesota,27,5.70,6.15,5.25,207.34,7.43,6.34
2007,Mississippi,28,5.15,5.15,5.15,207.34,6.31,6.31
2007,Missouri,29,6.50,6.50,6.50,207.34,7.85,7.85
2007,Montana,30,5.08,6.15,4.00,207.34,7.43,4.83
2007,Nebraska,31,5.15,5.15,5.15,207.34,6.22,6.22
2007,Nevada,32,6.15,6.15,6.15,207.34,7.43,7.43
2007,New Hampshire,33,5.15,5.15,5.15,207.34,6.22,6.22
2007,New Jersey,34,7.15,7.15,7.15,207.34,8.63,8.63
2007,New Mexico,35,5.15,5.15,5.15,207.34,6.22,6.22
2007,New York,36,7.15,7.15,7.15,207.34,8.63,8.63
2007,North Carolina,37,6.15,6.15,6.15,207.34,7.43,7.43
2007,North Dakota,38,5.15,5.15,5.15,207.34,6.22,6.22
2007,Ohio,39,6.85,6.85,6.85,207.34,8.27,8.27
2007,Oklahoma,40,3.58,5.15,2.00,207.34,6.22,2.42
2007,Oregon,41,7.80,7.80,7.80,207.34,9.42,9.42
2007,Pennsylvania,42,6.25,6.25,6.25,207.34,7.55,7.55
2007,Rhode Island,44,7.40,7.40,7.40,207.34,8.94,8.94
2007,South Carolina,45,5.15,5.15,5.15,207.34,6.31,6.31
2007,South Dakota,46,5.15,5.15,5.15,207.34,6.22,6.22
2007,Tennessee,47,5.15,5.15,5.15,207.34,6.31,6.31
2007,Texas,48,5.15,5.15,5.15,207.34,6.22,6.22
2007,Utah,49,5.15,5.15,5.15,207.34,6.22,6.22
2007,Vermont,50,7.53,7.53,7.53,207.34,9.09,9.09
2007,Virginia,51,5.70,5.15,5.15,207.34,6.22,6.22
2007,Washington,53,7.93,7.93,7.93,207.34,9.58,9.58
2007,West Virginia,54,5.85,5.85,5.85,207.34,7.06,7.06
2007,Wisconsin,55,6.50,6.50,6.50,207.34,7.85,7.85
2007,Wyoming,56,5.15,5.15,5.15,207.34,6.22,6.22
2008,Alabama,1,5.85,5.85,5.85,215.30,6.87,6.87
2008,Alaska,2,7.15,7.15,7.15,215.30,8.32,8.32
2008,Arizona,4,6.90,6.90,6.90,215.30,8.02,8.02
2008,Arkansas,5,6.25,6.25,6.25,215.30,7.27,7.27
2008,California,6,8.00,8.00,8.00,215.30,9.30,9.30
2008,Colorado,8,7.02,7.02,7.02,215.30,8.16,8.16
2008,Connecticut,9,7.65,7.65,7.65,215.30,8.90,8.90
2008,Delaware,10,7.15,7.15,7.15,215.30,8.32,8.32
2008,District of Columbia,,7.00,7.00,7.00,215.30,8.14,8.14
2008,Federal (FLSA),,5.85,5.85,5.85,215.30,6.80,6.80
2008,Florida,12,6.79,6.79,6.79,215.30,7.90,7.90
2008,Georgia,13,5.15,5.15,5.15,215.30,5.99,5.99
2008,Hawaii,15,7.25,7.25,7.25,215.30,8.43,8.43
2008,Idaho,16,5.85,5.85,5.85,215.30,6.80,6.80
2008,Illinois,17,7.50,7.50,7.50,215.30,8.72,8.72
2008,Indiana,18,5.85,5.85,5.85,215.30,6.80,6.80
2008,Iowa,19,7.25,7.25,7.25,215.30,8.43,8.43
2008,Kansas,20,2.65,2.65,2.65,215.30,3.08,3.08
2008,Kentucky,21,5.85,5.85,5.85,215.30,6.80,6.80
2008,Louisiana,22,5.85,5.85,5.85,215.30,6.87,6.87
2008,Maine,23,7.00,7.00,7.00,215.30,8.14,8.14
2008,Maryland,24,6.15,6.15,6.15,215.30,7.15,7.15
2008,Massachusetts,25,8.00,8.00,8.00,215.30,9.30,9.30
2008,Michigan,26,7.15,7.15,7.15,215.30,8.32,8.32
2008,Minnesota,27,5.70,6.15,5.25,215.30,7.15,6.11
2008,Mississippi,28,5.85,5.85,5.85,215.30,6.87,6.87
2008,Missouri,29,6.65,6.65,6.65,215.30,7.73,7.73
2008,Montana,30,5.13,6.25,4.00,215.30,7.27,4.65
2008,Nebraska,31,5.85,5.85,5.85,215.30,6.80,6.80
2008,Nevada,32,6.33,6.33,6.33,215.30,7.36,7.36
2008,New Hampshire,33,6.50,6.50,6.50,215.30,7.56,7.56
2008,New Jersey,34,7.15,7.15,7.15,215.30,8.32,8.32
2008,New Mexico,35,6.50,6.50,6.50,215.30,7.56,7.56
2008,New York,36,7.15,7.15,7.15,215.30,8.32,8.32
2008,North Carolina,37,6.15,6.15,6.15,215.30,7.15,7.15
2008,North Dakota,38,5.85,5.85,5.85,215.30,6.80,6.80
2008,Ohio,39,7.00,7.00,7.00,215.30,8.14,8.14
2008,Oklahoma,40,3.93,5.85,2.00,215.30,6.80,2.33
2008,Oregon,41,7.95,7.95,7.95,215.30,9.25,9.25
2008,Pennsylvania,42,7.15,7.15,7.15,215.30,8.32,8.32
2008,Rhode Island,44,7.40,7.40,7.40,215.30,8.61,8.61
2008,South Carolina,45,5.85,5.85,5.85,215.30,6.87,6.87
2008,South Dakota,46,5.85,5.85,5.85,215.30,6.80,6.80
2008,Tennessee,47,5.85,5.85,5.85,215.30,6.87,6.87
2008,Texas,48,5.85,5.85,5.85,215.30,6.80,6.80
2008,Utah,49,5.85,5.85,5.85,215.30,6.80,6.80
2008,Vermont,50,7.68,7.68,7.68,215.30,8.93,8.93
2008,Virginia,51,5.85,5.85,5.85,215.30,6.80,6.80
2008,Washington,53,8.07,8.07,8.07,215.30,9.39,9.39
2008,West Virginia,54,6.55,6.55,6.55,215.30,7.62,7.62
2008,Wisconsin,55,6.50,6.50,6.50,215.30,7.56,7.56
2008,Wyoming,56,5.15,5.15,5.15,215.30,5.99,5.99
2009,Alabama,1,6.55,6.55,6.55,214.54,7.69,7.69
2009,Alaska,2,7.15,7.15,7.15,214.54,8.35,8.35
2009,Arizona,4,7.25,7.25,7.25,214.54,8.46,8.46
2009,Arkansas,5,6.25,6.25,6.25,214.54,7.29,7.29
2009,California,6,8.00,8.00,8.00,214.54,9.34,9.34
2009,Colorado,8,7.28,7.28,7.28,214.54,8.50,8.50
2009,Connecticut,9,8.00,8.00,8.00,214.54,9.34,9.34
2009,Delaware,10,7.15,7.15,7.15,214.54,8.35,8.35
2009,District of Columbia,,7.55,7.55,7.55,214.54,8.81,8.81
2009,Federal (FLSA),,6.55,6.55,6.55,214.54,7.64,7.64
2009,Florida,12,7.21,7.21,7.21,214.54,8.42,8.42
2009,Georgia,13,5.15,5.15,5.15,214.54,6.01,6.01
2009,Hawaii,15,7.25,7.25,7.25,214.54,8.46,8.46
2009,Idaho,16,6.55,6.55,6.55,214.54,7.64,7.64
2009,Illinois,17,7.75,7.75,7.75,214.54,9.05,9.05
2009,Indiana,18,6.55,6.55,6.55,214.54,7.64,7.64
2009,Iowa,19,7.25,7.25,7.25,214.54,8.46,8.46
2009,Kansas,20,2.65,2.65,2.65,214.54,3.09,3.09
2009,Kentucky,21,6.55,6.55,6.55,214.54,7.64,7.64
2009,Louisiana,22,6.55,6.55,6.55,214.54,7.69,7.69
2009,Maine,23,7.25,7.25,7.25,214.54,8.46,8.46
2009,Maryland,24,6.55,6.55,6.55,214.54,7.64,7.64
2009,Massachusetts,25,8.00,8.00,8.00,214.54,9.34,9.34
2009,Michigan,26,7.40,7.40,7.40,214.54,8.64,8.64
2009,Minnesota,27,5.70,6.15,5.25,214.54,7.18,6.13
2009,Mississippi,28,6.55,6.55,6.55,214.54,7.69,7.69
2009,Missouri,29,7.05,7.05,7.05,214.54,8.23,8.23
2009,Montana,30,5.45,6.90,4.00,214.54,8.05,4.67
2009,Nebraska,31,6.55,6.55,6.55,214.54,7.64,7.64
2009,Nevada,32,6.68,6.85,6.55,214.54,8.00,7.64
2009,New Hampshire,33,7.25,7.25,7.25,214.54,8.46,8.46
2009,New Jersey,34,7.15,7.15,7.15,214.54,8.35,8.35
2009,New Mexico,35,7.50,7.50,7.50,214.54,8.75,8.75
2009,New York,36,7.15,7.15,7.15,214.54,8.35,8.35
2009,North Carolina,37,6.55,6.55,6.55,214.54,7.64,7.64
2009,North Dakota,38,6.55,6.55,6.55,214.54,7.64,7.64
2009,Ohio,39,7.30,7.30,7.30,214.54,8.52,8.52
2009,Oklahoma,40,4.28,6.55,2.00,214.54,7.64,2.33
2009,Oregon,41,8.40,8.40,8.40,214.54,9.80,9.80
2009,Pennsylvania,42,7.15,7.15,7.15,214.54,8.35,8.35
2009,Rhode Island,44,7.40,7.40,7.40,214.54,8.64,8.64
2009,South Carolina,45,6.55,6.55,6.55,214.54,7.69,7.69
2009,South Dakota,46,6.55,6.55,6.55,214.54,7.64,7.64
2009,Tennessee,47,6.55,6.55,6.55,214.54,7.69,7.69
2009,Texas,48,6.55,6.55,6.55,214.54,7.64,7.64
2009,Utah,49,6.55,6.55,6.55,214.54,7.64,7.64
2009,Vermont,50,8.06,8.06,8.06,214.54,9.41,9.41
2009,Virginia,51,6.55,6.55,6.55,214.54,7.64,7.64
2009,Washington,53,8.55,8.55,8.55,214.54,9.98,9.98
2009,West Virginia,54,7.25,7.25,7.25,214.54,8.46,8.46
2009,Wisconsin,55,6.50,6.50,6.50,214.54,7.59,7.59
2009,Wyoming,56,5.15,5.15,5.15,214.54,6.01,6.01
2010,Alabama,1,7.25,7.25,7.25,218.06,8.29,8.29
2010,Alaska,2,7.75,7.75,7.75,218.06,8.90,8.90
2010,Arizona,4,7.25,7.25,7.25,218.06,8.33,8.33
2010,Arkansas,5,6.25,6.25,6.25,218.06,7.18,7.18
2010,California,6,8.00,8.00,8.00,218.06,9.19,9.19
2010,Colorado,8,7.24,7.24,7.24,218.06,8.31,8.31
2010,Connecticut,9,8.25,8.25,8.25,218.06,9.47,9.47
2010,Delaware,10,7.25,7.25,7.25,218.06,8.33,8.33
2010,District of Columbia,,8.25,8.25,8.25,218.06,9.47,9.47
2010,Federal (FLSA),,7.25,7.25,7.25,218.06,8.33,8.33
2010,Florida,12,7.25,7.25,7.25,218.06,8.33,8.33
2010,Georgia,13,5.15,5.15,5.15,218.06,5.91,5.91
2010,Hawaii,15,7.25,7.25,7.25,218.06,8.33,8.33
2010,Idaho,16,7.25,7.25,7.25,218.06,8.33,8.33
2010,Illinois,17,8.00,8.00,8.00,218.06,9.19,9.19
2010,Indiana,18,7.25,7.25,7.25,218.06,8.33,8.33
2010,Iowa,19,7.25,7.25,7.25,218.06,8.33,8.33
2010,Kansas,20,7.25,7.25,7.25,218.06,8.33,8.33
2010,Kentucky,21,7.25,7.25,7.25,218.06,8.33,8.33
2010,Louisiana,22,7.25,7.25,7.25,218.06,8.29,8.29
2010,Maine,23,7.50,7.50,7.50,218.06,8.61,8.61
2010,Maryland,24,7.25,7.25,7.25,218.06,8.33,8.33
2010,Massachusetts,25,8.00,8.00,8.00,218.06,9.19,9.19
2010,Michigan,26,7.40,7.40,7.40,218.06,8.50,8.50
2010,Minnesota,27,5.70,6.15,5.25,218.06,7.06,6.03
2010,Mississippi,28,7.25,7.25,7.25,218.06,8.29,8.29
2010,Missouri,29,7.25,7.25,7.25,218.06,8.33,8.33
2010,Montana,30,5.63,7.25,4.00,218.06,8.33,4.59
2010,Nebraska,31,7.25,7.25,7.25,218.06,8.33,8.33
2010,Nevada,32,7.05,7.55,6.55,218.06,8.67,7.52
2010,New Hampshire,33,7.25,7.25,7.25,218.06,8.33,8.33
2010,New Jersey,34,7.25,7.25,7.25,218.06,8.33,8.33
2010,New Mexico,35,7.50,7.50,7.50,218.06,8.61,8.61
2010,New York,36,7.25,7.25,7.25,218.06,8.33,8.33
2010,North Carolina,37,7.25,7.25,7.25,218.06,8.33,8.33
2010,North Dakota,38,7.25,7.25,7.25,218.06,8.33,8.33
2010,Ohio,39,7.30,7.30,7.30,218.06,8.38,8.38
2010,Oklahoma,40,4.63,7.25,2.00,218.06,8.33,2.30
2010,Oregon,41,8.40,8.40,8.40,218.06,9.65,9.65
2010,Pennsylvania,42,7.25,7.25,7.25,218.06,8.33,8.33
2010,Rhode Island,44,7.40,7.40,7.40,218.06,8.50,8.50
2010,South Carolina,45,7.25,7.25,7.25,218.06,8.29,8.29
2010,South Dakota,46,7.25,7.25,7.25,218.06,8.33,8.33
2010,Tennessee,47,7.25,7.25,7.25,218.06,8.29,8.29
2010,Texas,48,7.25,7.25,7.25,218.06,8.33,8.33
2010,Utah,49,7.25,7.25,7.25,218.06,8.33,8.33
2010,Vermont,50,8.06,8.06,8.06,218.06,9.26,9.26
2010,Virginia,51,7.25,7.25,7.25,218.06,8.33,8.33
2010,Washington,53,8.55,8.55,8.55,218.06,9.82,9.82
2010,West Virginia,54,7.25,7.25,7.25,218.06,8.33,8.33
2010,Wisconsin,55,7.25,7.25,7.25,218.06,8.33,8.33
2010,Wyoming,56,5.15,5.15,5.15,218.06,5.91,5.91
2011,Alabama,1,7.25,7.25,7.25,224.94,8.16,8.16
2011,Alaska,2,7.75,7.75,7.75,224.94,8.63,8.63
2011,Arizona,4,7.35,7.35,7.35,224.94,8.18,8.18
2011,Arkansas,5,6.25,6.25,6.25,224.94,6.96,6.96
2011,California,6,8.00,8.00,8.00,224.94,8.91,8.91
2011,Colorado,8,7.36,7.36,7.36,224.94,8.19,8.19
2011,Connecticut,9,8.25,8.25,8.25,224.94,9.18,9.18
2011,Delaware,10,7.25,7.25,7.25,224.94,8.07,8.07
2011,District of Columbia,,8.25,8.25,8.25,224.94,9.18,9.18
2011,Federal (FLSA),,7.25,7.25,7.25,224.94,8.07,8.07
2011,Florida,12,7.25,7.25,7.25,224.94,8.07,8.07
2011,Georgia,13,5.15,5.15,5.15,224.94,5.73,5.73
2011,Hawaii,15,7.25,7.25,7.25,224.94,8.07,8.07
2011,Idaho,16,7.25,7.25,7.25,224.94,8.07,8.07
2011,Illinois,17,8.25,8.25,8.25,224.94,9.18,9.18
2011,Indiana,18,7.25,7.25,7.25,224.94,8.07,8.07
2011,Iowa,19,7.25,7.25,7.25,224.94,8.07,8.07
2011,Kansas,20,7.25,7.25,7.25,224.94,8.07,8.07
2011,Kentucky,21,7.25,7.25,7.25,224.94,8.07,8.07
2011,Louisiana,22,7.25,7.25,7.25,224.94,8.16,8.16
2011,Maine,23,7.50,7.50,7.50,224.94,8.35,8.35
2011,Maryland,24,7.25,7.25,7.25,224.94,8.07,8.07
2011,Massachusetts,25,8.00,8.00,8.00,224.94,8.91,8.91
2011,Michigan,26,7.40,7.40,7.40,224.94,8.24,8.24
2011,Minnesota,27,5.70,6.15,5.25,224.94,6.85,5.84
2011,Mississippi,28,7.25,7.25,7.25,224.94,8.16,8.16
2011,Missouri,29,7.25,7.25,7.25,224.94,8.07,8.07
2011,Montana,30,5.83,7.35,4.00,224.94,8.18,4.45
2011,Nebraska,31,7.25,7.25,7.25,224.94,8.07,8.07
2011,Nevada,32,7.75,8.25,7.25,224.94,9.18,8.07
2011,New Hampshire,33,7.25,7.25,7.25,224.94,8.07,8.07
2011,New Jersey,34,7.25,7.25,7.25,224.94,8.07,8.07
2011,New Mexico,35,7.50,7.50,7.50,224.94,8.35,8.35
2011,New York,36,7.25,7.25,7.25,224.94,8.07,8.07
2011,North Carolina,37,7.25,7.25,7.25,224.94,8.07,8.07
2011,North Dakota,38,7.25,7.25,7.25,224.94,8.07,8.07
2011,Ohio,39,7.40,7.40,7.40,224.94,8.24,8.24
2011,Oklahoma,40,4.63,7.25,2.00,224.94,8.07,2.23
2011,Oregon,41,8.50,8.50,8.50,224.94,9.46,9.46
2011,Pennsylvania,42,7.25,7.25,7.25,224.94,8.07,8.07
2011,Rhode Island,44,7.40,7.40,7.40,224.94,8.24,8.24
2011,South Carolina,45,7.25,7.25,7.25,224.94,8.16,8.16
2011,South Dakota,46,7.25,7.25,7.25,224.94,8.07,8.07
2011,Tennessee,47,7.25,7.25,7.25,224.94,8.16,8.16
2011,Texas,48,7.25,7.25,7.25,224.94,8.07,8.07
2011,Utah,49,7.25,7.25,7.25,224.94,8.07,8.07
2011,Vermont,50,8.15,8.15,8.15,224.94,9.07,9.07
2011,Virginia,51,7.25,7.25,7.25,224.94,8.07,8.07
2011,Washington,53,8.67,8.67,8.67,224.94,9.65,9.65
2011,West Virginia,54,7.25,7.25,7.25,224.94,8.07,8.07
2011,Wisconsin,55,7.25,7.25,7.25,224.94,8.07,8.07
2011,Wyoming,56,5.15,5.15,5.15,224.94,5.73,5.73
2012,Alabama,1,7.25,7.25,7.25,229.59,7.93,7.93
2012,Alaska,2,7.75,7.75,7.75,229.59,8.45,8.45
2012,Arizona,4,7.65,7.65,7.65,229.59,8.34,8.34
2012,Arkansas,5,6.25,6.25,6.25,229.59,6.82,6.82
2012,California,6,8.00,8.00,8.00,229.59,8.72,8.72
2012,Colorado,8,7.64,7.64,7.64,229.59,8.33,8.33
2012,Connecticut,9,8.25,8.25,8.25,229.59,9.00,9.00
2012,Delaware,10,7.25,7.25,7.25,229.59,7.91,7.91
2012,District of Columbia,,8.25,8.25,8.25,229.59,9.00,9.00
2012,Federal (FLSA),,7.25,7.25,7.25,229.59,7.91,7.91
2012,Florida,12,7.67,7.67,7.67,229.59,8.37,8.37
2012,Georgia,13,5.15,5.15,5.15,229.59,5.62,5.62
2012,Hawaii,15,7.25,7.25,7.25,229.59,7.91,7.91
2012,Idaho,16,7.25,7.25,7.25,229.59,7.91,7.91
2012,Illinois,17,8.25,8.25,8.25,229.59,9.00,9.00
2012,Indiana,18,7.25,7.25,7.25,229.59,7.91,7.91
2012,Iowa,19,7.25,7.25,7.25,229.59,7.91,7.91
2012,Kansas,20,7.25,7.25,7.25,229.59,7.91,7.91
2012,Kentucky,21,7.25,7.25,7.25,229.59,7.91,7.91
2012,Louisiana,22,7.25,7.25,7.25,229.59,7.93,7.93
2012,Maine,23,7.50,7.50,7.50,229.59,8.18,8.18
2012,Maryland,24,7.25,7.25,7.25,229.59,7.91,7.91
2012,Massachusetts,25,8.00,8.00,8.00,229.59,8.72,8.72
2012,Michigan,26,7.40,7.40,7.40,229.59,8.07,8.07
2012,Minnesota,27,8.15,6.15,5.25,229.59,6.71,5.73
2012,Mississippi,28,7.25,7.25,7.25,229.59,7.93,7.93
2012,Missouri,29,7.25,7.25,7.25,229.59,7.91,7.91
2012,Montana,30,5.83,7.65,4.00,229.59,8.34,4.36
2012,Nebraska,31,7.25,7.25,7.25,229.59,7.91,7.91
2012,Nevada,32,7.75,8.25,7.25,229.59,9.00,7.91
2012,New Hampshire,33,7.25,7.25,7.25,229.59,7.91,7.91
2012,New Jersey,34,7.25,7.25,7.25,229.59,7.91,7.91
2012,New Mexico,35,7.50,7.50,7.50,229.59,8.18,8.18
2012,New York,36,7.25,7.25,7.25,229.59,7.91,7.91
2012,North Carolina,37,7.25,7.25,7.25,229.59,7.91,7.91
2012,North Dakota,38,7.25,7.25,7.25,229.59,7.91,7.91
2012,Ohio,39,7.70,7.70,7.70,229.59,8.40,8.40
2012,Oklahoma,40,4.63,7.25,2.00,229.59,7.91,2.18
2012,Oregon,41,8.80,8.80,8.80,229.59,9.60,9.60
2012,Pennsylvania,42,7.25,7.25,7.25,229.59,7.91,7.91
2012,Rhode Island,44,7.40,7.40,7.40,229.59,8.07,8.07
2012,South Carolina,45,7.25,7.25,7.25,229.59,7.93,7.93
2012,South Dakota,46,7.25,7.25,7.25,229.59,7.91,7.91
2012,Tennessee,47,7.25,7.25,7.25,229.59,7.93,7.93
2012,Texas,48,7.25,7.25,7.25,229.59,7.91,7.91
2012,Utah,49,7.25,7.25,7.25,229.59,7.91,7.91
2012,Vermont,50,8.46,8.46,8.46,229.59,9.23,9.23
2012,Virginia,51,7.25,7.25,7.25,229.59,7.91,7.91
2012,Washington,53,9.04,9.04,9.04,229.59,9.86,9.86
2012,West Virginia,54,7.25,7.25,7.25,229.59,7.91,7.91
2012,Wisconsin,55,7.25,7.25,7.25,229.59,7.91,7.91
2012,Wyoming,56,5.15,5.15,5.15,229.59,5.62,5.62
2013,Alabama,1,7.25,7.25,7.25,232.96,7.80,7.80
2013,Alaska,2,7.75,7.75,7.75,232.96,8.33,8.33
2013,Arizona,4,7.80,7.80,7.80,232.96,8.38,8.38
2013,Arkansas,5,6.25,6.25,6.25,232.96,6.72,6.72
2013,California,6,8.00,8.00,8.00,232.96,8.60,8.60
2013,Colorado,8,7.78,7.78,7.78,232.96,8.36,8.36
2013,Connecticut,9,8.25,8.25,8.25,232.96,8.87,8.87
2013,Delaware,10,7.25,7.25,7.25,232.96,7.79,7.79
2013,District of Columbia,,8.25,8.25,8.25,232.96,8.87,8.87
2013,Federal (FLSA),,7.25,7.25,7.25,232.96,7.79,7.79
2013,Florida,12,7.79,7.79,7.79,232.96,8.37,8.37
2013,Georgia,13,5.15,5.15,5.15,232.96,5.54,5.54
2013,Hawaii,15,7.25,7.25,7.25,232.96,7.79,7.79
2013,Idaho,16,7.25,7.25,7.25,232.96,7.79,7.79
2013,Illinois,17,8.25,8.25,8.25,232.96,8.87,8.87
2013,Indiana,18,7.25,7.25,7.25,232.96,7.79,7.79
2013,Iowa,19,7.25,7.25,7.25,232.96,7.79,7.79
2013,Kansas,20,7.25,7.25,7.25,232.96,7.79,7.79
2013,Kentucky,21,7.25,7.25,7.25,232.96,7.79,7.79
2013,Louisiana,22,7.25,7.25,7.25,232.96,7.80,7.80
2013,Maine,23,7.50,7.50,7.50,232.96,8.06,8.06
2013,Maryland,24,7.25,7.25,7.25,232.96,7.79,7.79
2013,Massachusetts,25,8.00,8.00,8.00,232.96,8.60,8.60
2013,Michigan,26,7.40,7.40,7.40,232.96,7.95,7.95
2013,Minnesota,27,5.70,6.15,5.25,232.96,6.61,5.64
2013,Mississippi,28,7.25,7.25,7.25,232.96,7.80,7.80
2013,Missouri,29,7.35,7.35,7.35,232.96,7.90,7.90
2013,Montana,30,5.90,7.80,4.00,232.96,8.38,4.30
2013,Nebraska,31,7.25,7.25,7.25,232.96,7.79,7.79
2013,Nevada,32,7.75,8.25,7.25,232.96,8.87,7.79
2013,New Hampshire,33,7.25,7.25,7.25,232.96,7.79,7.79
2013,New Jersey,34,7.25,7.25,7.25,232.96,7.79,7.79
2013,New Mexico,35,7.50,7.50,7.50,232.96,8.06,8.06
2013,New York,36,7.25,7.25,7.25,232.96,7.79,7.79
2013,North Carolina,37,7.25,7.25,7.25,232.96,7.79,7.79
2013,North Dakota,38,7.25,7.25,7.25,232.96,7.79,7.79
2013,Ohio,39,7.85,7.85,7.85,232.96,8.44,8.44
2013,Oklahoma,40,4.63,7.25,2.00,232.96,7.79,2.15
2013,Oregon,41,8.95,8.95,8.95,232.96,9.62,9.62
2013,Pennsylvania,42,7.25,7.25,7.25,232.96,7.79,7.79
2013,Rhode Island,44,7.75,7.75,7.75,232.96,8.33,8.33
2013,South Carolina,45,7.25,7.25,7.25,232.96,7.80,7.80
2013,South Dakota,46,7.25,7.25,7.25,232.96,7.79,7.79
2013,Tennessee,47,7.25,7.25,7.25,232.96,7.80,7.80
2013,Texas,48,7.25,7.25,7.25,232.96,7.79,7.79
2013,Utah,49,7.25,7.25,7.25,232.96,7.79,7.79
2013,Vermont,50,8.60,8.60,8.60,232.96,9.24,9.24
2013,Virginia,51,7.25,7.25,7.25,232.96,7.79,7.79
2013,Washington,53,9.19,9.19,9.19,232.96,9.88,9.88
2013,West Virginia,54,7.25,7.25,7.25,232.96,7.79,7.79
2013,Wisconsin,55,7.25,7.25,7.25,232.96,7.79,7.79
2013,Wyoming,56,5.15,5.15,5.15,232.96,5.54,5.54
2014,Alabama,1,7.25,7.25,7.25,236.74,7.68,7.68
2014,Alaska,2,7.75,7.75,7.75,236.74,8.20,8.20
2014,Arizona,4,7.90,7.90,7.90,236.74,8.36,8.36
2014,Arkansas,5,6.25,6.25,6.25,236.74,6.61,6.61
2014,California,6,9.00,9.00,9.00,236.74,9.52,9.52
2014,Colorado,8,8.00,8.00,8.00,236.74,8.46,8.46
2014,Connecticut,9,8.70,8.70,8.70,236.74,9.20,9.20
2014,Delaware,10,7.75,7.75,7.75,236.74,8.20,8.20
2014,District of Columbia,,9.50,9.50,9.50,236.74,10.05,10.05
2014,Federal (FLSA),,7.25,7.25,7.25,236.74,7.67,7.67
2014,Florida,12,7.93,7.93,7.93,236.74,8.39,8.39
2014,Georgia,13,5.15,5.15,5.15,236.74,5.45,5.45
2014,Hawaii,15,7.25,7.25,7.25,236.74,7.67,7.67
2014,Idaho,16,7.25,7.25,7.25,236.74,7.67,7.67
2014,Illinois,17,8.25,8.25,8.25,236.74,8.73,8.73
2014,Indiana,18,7.25,7.25,7.25,236.74,7.67,7.67
2014,Iowa,19,7.25,7.25,7.25,236.74,7.67,7.67
2014,Kansas,20,7.25,7.25,7.25,236.74,7.67,7.67
2014,Kentucky,21,7.25,7.25,7.25,236.74,7.67,7.67
2014,Louisiana,22,7.25,7.25,7.25,236.74,7.68,7.68
2014,Maine,23,7.50,7.50,7.50,236.74,7.93,7.93
2014,Maryland,24,7.25,7.25,7.25,236.74,7.67,7.67
2014,Massachusetts,25,8.00,8.00,8.00,236.74,8.46,8.46
2014,Michigan,26,8.15,8.15,8.15,236.74,8.62,8.62
2014,Minnesota,27,7.25,8.00,6.50,236.74,8.46,6.88
2014,Mississippi,28,7.25,7.25,7.25,236.74,7.68,7.68
2014,Missouri,29,7.50,7.50,7.50,236.74,7.93,7.93
2014,Montana,30,7.90,7.90,7.90,236.74,8.36,8.36
2014,Nebraska,31,7.25,7.25,7.25,236.74,7.67,7.67
2014,Nevada,32,7.75,8.25,7.25,236.74,8.73,7.67
2014,New Hampshire,33,7.25,7.25,7.25,236.74,7.67,7.67
2014,New Jersey,34,8.25,8.25,8.25,236.74,8.73,8.73
2014,New Mexico,35,7.50,7.50,7.50,236.74,7.93,7.93
2014,New York,36,8.00,8.00,8.00,236.74,8.46,8.46
2014,North Carolina,37,7.25,7.25,7.25,236.74,7.67,7.67
2014,North Dakota,38,7.25,7.25,7.25,236.74,7.67,7.67
2014,Ohio,39,7.60,7.95,7.25,236.74,8.41,7.67
